ID;INSEE_COM;INSEE_DEP;INSEE_REG;CODE_EPCI;NOM_COM_M;POPULATION;Nb_Ventes;PrixMoyen_M2;nb_digits_code_INSEE;code_commune_n
COMMUNE_0000000009753557;42235;42;84;200065886.0;SAINT HILAIRE CUSSON LA VALMITTE;334;2.0;1175.0;5;42235
COMMUNE_0000000009763541;2A032;2A;94;242000503.0;BASTELICACCIA;3914;12.0;3814.0;5;2A032
COMMUNE_0000000009753952;38547;38;84;200018166.0;VILLARD BONNOT;7102;37.0;2504.0;5;38547
COMMUNE_0000000009760368;34184;34;76;243400819.0;NIZAS;666;10.0;2285.0;5;34184
COMMUNE_0000000009737949;91363;91;11;200056232.0;MARCOUSSIS;8137;96.0;3421.0;5;91363
COMMUNE_0000000009730213;8477;8;44;240800847.0;VILLERS DEVANT MOUZON;98;;;5;08477
COMMUNE_0000000009735354;54001;54;44;200070589.0;ABAUCOURT;300;;;5;54001
COMMUNE_0000000009749847;23174;23;75;200067544.0;SOUMANS;611;7.0;662.0;5;23174
COMMUNE_0000000009752134;87189;87;75;200059400.0;SALLES LAVAUGUYON;144;5.0;982.0;5;87189
COMMUNE_0000000009754317;24546;24;75;200041150.0;TEMPLE LAGUYON;41;;;5;24546
COMMUNE_0000000009761954;31422;31;76;200068815.0;PLAGNE;99;2.0;1111.0;5;31422
COMMUNE_0000000009761071;64288;64;75;200039204.0;LABASTIDE CEZERACQ;559;;;5;64288
COMMUNE_0000000009728039;62415;62;32;200069482.0;HAUTE AVESNES;450;3.0;1891.0;5;62415
COMMUNE_0000000009736530;94018;94;11;200054781.0;CHARENTON LE PONT;30500;402.0;7402.0;5;94018
COMMUNE_0000000009744226;21212;21;27;242101491.0;CREPAND;325;1.0;536.0;5;21212
COMMUNE_0000000009732158;27496;27;28;200070142.0;ROSAY SUR LIEURE;537;1.0;1115.0;5;27496
COMMUNE_0000000009728178;62646;62;32;200044048.0;PALLUEL;572;6.0;1501.0;5;62646
COMMUNE_0000000009740549;45005;45;24;244500542.0;ANDONVILLE;235;4.0;2406.0;5;45005
COMMUNE_0000000009737358;55456;55;44;200066157.0;SAINT GERMAIN SUR MEUSE;270;;;5;55456
COMMUNE_0000000009745231;44013;44;52;244400644.0;BESNE;2999;30.0;1734.0;5;44013
COMMUNE_0000000009754474;43070;43;84;200073393.0;CHILHAC;187;;;5;43070
COMMUNE_0000000009754254;43107;43;84;200073393.0;JOSAT;80;;;5;43107
COMMUNE_0000000009739249;10259;10;44;200006716.0;MOTTE TILLY;382;5.0;1243.0;5;10259
COMMUNE_0000000009737563;61100;61;28;200068468.0;CHAPELLE VIEL;274;2.0;987.0;5;61100
COMMUNE_0000000009737957;91411;91;11;249100074.0;MOLIERES;1957;27.0;3608.0;5;91411
COMMUNE_0000000009731008;60506;60;32;246000756.0;PONT L EVEQUE;669;6.0;1661.0;5;60506
COMMUNE_0000000009738907;61499;61;28;200035103.0;VENTES DE BOURSE;161;;;5;61499
COMMUNE_0000000009742087;68281;68;44;200066025.0;ROGGENHOUSE;470;;;5;68281
COMMUNE_0000000009735809;57629;57;44;200068146.0;SARRALTROFF;734;;;5;57629
COMMUNE_0000000009731238;54081;54;44;200043693.0;BOISMONT;411;4.0;1336.0;5;54081
COMMUNE_0000000009730820;50615;50;28;200067205.0;VALOGNES;6779;100.0;1712.0;5;50615
COMMUNE_0000000009759384;6038;6;93;240600585.0;CHATEAUNEUF GRASSE;3364;19.0;4499.0;5;06038
COMMUNE_0000000009752386;16290;16;75;200068914.0;ROUZEDE;238;2.0;1394.0;5;16290
COMMUNE_0000000009754147;16279;16;75;200070282.0;RIOUX MARTIN;237;4.0;1220.0;5;16279
COMMUNE_0000000009757999;12029;12;76;200069383.0;BOR ET BAR;191;;;5;12029
COMMUNE_0000000009762564;9208;9;76;200067940.0;MONTGAUCH;122;1.0;1122.0;5;09208
COMMUNE_0000000009736036;93070;93;11;200054781.0;SAINT OUEN SUR SEINE;49664;561.0;5781.0;5;93070
COMMUNE_0000000009742356;35057;35;53;200043990.0;CHAPELLE BOUEXIC;1440;20.0;1532.0;5;35057
COMMUNE_0000000009740814;52433;52;44;200069664.0;ROMAIN SUR MEUSE;114;;;5;52433
COMMUNE_0000000009740481;10333;10;44;200069250.0;SAINT ANDRE LES VERGERS;12116;245.0;1540.0;5;10333
COMMUNE_0000000009752238;73070;73;84;247300528.0;CHAMPAGNEUX;681;7.0;1827.0;5;73070
COMMUNE_0000000009741234;10177;10;44;200069250.0;JAVERNANT;153;1.0;2339.0;5;10177
COMMUNE_0000000009751720;1302;1;84;200040350.0;POLLIEU;161;1.0;2330.0;5;01302
COMMUNE_0000000009739400;53187;53;52;200042182.0;RAVIGNY;233;2.0;1096.0;5;53187
COMMUNE_0000000009743508;52292;52;44;200027308.0;LONGEAU PERCEY;742;;;5;52292
COMMUNE_0000000009754156;17281;17;75;200041523.0;POLIGNAC;176;;;5;17281
COMMUNE_0000000009761384;64493;64;75;200067106.0;SAINT PALAIS;1842;7.0;1565.0;5;64493
COMMUNE_0000000009743146;52093;52;44;200070332.0;CHALINDREY;2436;20.0;1067.0;5;52093
COMMUNE_0000000009739306;91038;91;11;249100553.0;AUVERS SAINT GEORGES;1294;14.0;2771.0;5;91038
COMMUNE_0000000009732617;76282;76;28;200023414.0;FRENEUSE;912;10.0;1568.0;5;76282
COMMUNE_0000000009752476;73031;73;84;200069110.0;BASSENS;4306;20.0;2630.0;5;73031
COMMUNE_0000000009751438;1138;1;84;200040350.0;CULOZ;3053;28.0;1518.0;5;01138
COMMUNE_0000000009747018;71376;71;27;200070530.0;ROUSSILLON EN MORVAN;268;3.0;839.0;5;71376
COMMUNE_0000000009727557;59452;59;32;200041960.0;OSTRICOURT;5375;47.0;1716.0;5;59452
COMMUNE_0000000009758464;6078;6;93;200039931.0;MALAUSSENE;308;4.0;3081.0;5;06078
COMMUNE_0000000009733904;51190;51;44;200067213.0;COURTAGNON;64;;;5;51190
COMMUNE_0000002200276480;14126;14;28;200069532.0;CAMBREMER;1356;25.0;1869.0;5;14126
COMMUNE_0000000009728670;80753;80;32;248000747.0;THIEPVAL;131;;;5;80753
COMMUNE_0000000009742149;88007;88;44;200068773.0;AMEUVELLE;50;1.0;450.0;5;88007
COMMUNE_0000000009748849;85179;85;52;200071900.0;POIROUX;1082;29.0;1558.0;5;85179
COMMUNE_0000000009750867;17213;17;75;200041689.0;LOZAY;141;3.0;683.0;5;17213
COMMUNE_0000000009732168;27104;27;28;200070142.0;BOURG BEAUDOUIN;714;;;5;27104
COMMUNE_0000000009733746;67257;67;44;200013050.0;LAMPERTSLOCH;732;;;5;67257
COMMUNE_0000000009733428;51111;51;44;200067213.0;CHAMBRECY;146;3.0;1537.0;5;51111
COMMUNE_0000000009755027;38283;38;84;200040657.0;ORIS EN RATTIER;116;1.0;1417.0;5;38283
COMMUNE_0000000009736960;51092;51;44;200066835.0;BROYES;362;;;5;51092
COMMUNE_0000000009730937;8126;8;44;200043156.0;CONDE LES HERPY;218;;;5;08126
COMMUNE_0000000009753122;63122;63;84;200070407.0;COURGOUL;70;1.0;825.0;5;63122
COMMUNE_0000000009743076;90102;90;27;200069060.0;VESCEMONT;760;9.0;1400.0;5;90102
COMMUNE_0000000009762563;9268;9;76;200067940.0;SAINT LIZIER;1418;15.0;2086.0;5;09268
COMMUNE_0000000009745940;21270;21;27;242100410.0;FLAVIGNEROT;175;3.0;1185.0;5;21270
COMMUNE_0000000009751636;16326;16;75;200072023.0;SAINT GROUX;139;2.0;1316.0;5;16326
COMMUNE_0000000009747300;18182;18;24;200070571.0;POISIEUX;222;4.0;1030.0;5;18182
COMMUNE_0000000009754672;43011;43;84;200073393.0;AUBAZAT;174;1.0;367.0;5;43011
COMMUNE_0000000009750674;74075;74;84;200070852.0;CHILLY;1356;3.0;3726.0;5;74075
COMMUNE_0000000009744840;58094;58;27;200067130.0;DAMPIERRE SOUS BOUHY;458;8.0;1139.0;5;58094
COMMUNE_0000000009741002;72012;72;52;200072700.0;ASSE LE RIBOUL;522;7.0;1237.0;5;72012
COMMUNE_0000000009751810;63249;63;84;200070712.0;NERONDE SUR DORE;505;3.0;1042.0;5;63249
COMMUNE_0000000009761438;11416;11;76;200035715.0;VILLARZEL CABARDES;233;5.0;1343.0;5;11416
COMMUNE_0000000009731919;57465;57;44;245701354.0;METZERVISSE;2274;;;5;57465
COMMUNE_0000000009760029;32319;32;76;243200508.0;PLAISANCE;1474;13.0;950.0;5;32319
COMMUNE_0000000009752404;16163;16;75;200070514.0;HIERSAC;1065;8.0;1273.0;5;16163
COMMUNE_0000000009731332;2311;2;32;240200501.0;FILAIN;130;;;5;02311
COMMUNE_0000000009727694;62427;62;32;246200299.0;HENIN BEAUMONT;25901;133.0;1288.0;5;62427
COMMUNE_0000000009747464;71170;71;27;247100589.0;DEMIGNY;1788;8.0;1920.0;5;71170
COMMUNE_0000000009729063;80662;80;32;200069722.0;RAMBURELLES;275;1.0;1049.0;5;80662
COMMUNE_0000000009754990;33442;33;75;200070092.0;SAINT MARTIN DE LAYE;541;7.0;1704.0;5;33442
COMMUNE_0000000009742777;70196;70;27;200041721.0;DAMPIERRE LES CONFLANS;266;2.0;764.0;5;70196
COMMUNE_0000000009754060;15114;15;84;200066637.0;MARCENAT;510;1.0;373.0;5;15114
COMMUNE_0000000009743544;89087;89;27;200039642.0;CHASSIGNELLES;319;2.0;915.0;5;89087
COMMUNE_0000000009733792;57549;57;44;245700133.0;PONTPIERRE;719;;;5;57549
COMMUNE_0000000009748742;3074;3;84;200071140.0;CHEVAGNES;667;7.0;859.0;5;03074
COMMUNE_0000000009754936;19115;19;75;200066769.0;LIGNEYRAC;307;2.0;1894.0;5;19115
COMMUNE_0000000009731881;50617;50;28;200067031.0;VARENGUEBEC;321;4.0;1082.0;5;50617
COMMUNE_0000000009747338;37196;37;24;200072668.0;RICHELIEU;1755;18.0;1214.0;5;37196
COMMUNE_0000000009743223;45085;45;24;200067676.0;CHATILLON COLIGNY;1898;38.0;1052.0;5;45085
COMMUNE_0000000009741679;72383;72;52;247200686.0;VOUVRAY SUR HUISNE;124;1.0;1159.0;5;72383
COMMUNE_0000000009743645;72327;72;52;200073112.0;SARCE;298;2.0;1112.0;5;72327
COMMUNE_0000000009741986;72320;72;52;247200132.0;SAINT SATURNIN;2510;27.0;2162.0;5;72320
COMMUNE_0000000009748999;86268;86;75;200069854.0;TERCE;1116;19.0;1361.0;5;86268
COMMUNE_0000000009746554;58279;58;27;200068088.0;SICHAMPS;194;;;5;58279
COMMUNE_0000000009747444;39090;39;27;243901089.0;CHAINEE DES COUPIS;180;1.0;1460.0;5;39090
COMMUNE_0000000009745155;41045;41;24;200030385.0;CHAUMONT SUR LOIRE;1085;12.0;1360.0;5;41045
COMMUNE_0000000009747017;71527;71;27;200070530.0;SOMMANT;211;4.0;820.0;5;71527
COMMUNE_0000000009740578;28192;28;24;200070167.0;HAPPONVILLIERS;300;6.0;1208.0;5;28192
COMMUNE_0000000009727833;59329;59;32;200044618.0;LAMBRES LEZ DOUAI;5152;38.0;1590.0;5;59329
COMMUNE_0000000009746126;25077;25;27;242504355.0;BOSSE;74;;;5;25077
COMMUNE_0000000009732535;60013;60;32;246000921.0;ANGICOURT;1397;23.0;1995.0;5;60013
COMMUNE_0000000009740407;88336;88;44;200068559.0;OLLAINVILLE;63;1.0;400.0;5;88336
COMMUNE_0000000009745652;21171;21;27;242100410.0;CHEVIGNY SAINT SAUVEUR;11496;56.0;2001.0;5;21171
COMMUNE_0000000009739230;10361;10;44;200071777.0;SAINT REMY SOUS BARBUISE;230;;;5;10361
COMMUNE_0000000009755672;26159;26;84;242600534.0;LAVAL D AIX;122;;;5;26159
COMMUNE_0000000009740862;10344;10;44;200069250.0;SAINT LEGER PRES TROYES;869;5.0;1624.0;5;10344
COMMUNE_0000000009752182;17278;17;75;200036473.0;PISANY;733;17.0;1594.0;5;17278
COMMUNE_0000000009754446;43141;43;84;244300307.0;MONTFAUCON EN VELAY;1229;8.0;1098.0;5;43141
COMMUNE_0000000009743476;70079;70;27;200041879.0;BOUGNON;544;4.0;925.0;5;70079
COMMUNE_0000000009753661;24109;24;75;200040400.0;CHAPELLE GRESIGNAC;107;3.0;1706.0;5;24109
COMMUNE_0000000009743308;53210;53;52;245300447.0;SAINT DENIS D ANJOU;1557;15.0;1133.0;5;53210
COMMUNE_0000000009734222;50243;50;28;200067023.0;HEUGUEVILLE SUR SIENNE;541;8.0;1925.0;5;50243
COMMUNE_0000000009729712;80116;80;32;200070928.0;BOUCHOIR;305;4.0;930.0;5;80116
COMMUNE_0000000009747296;18207;18;24;241800457.0;SAINT FLORENT SUR CHER;6618;80.0;1118.0;5;18207
COMMUNE_0000000009751834;63359;63;84;200071215.0;SAINT HILAIRE LES MONGES;96;1.0;850.0;5;63359
COMMUNE_0000000009756988;47165;47;75;200030674.0;MEILHAN SUR GARONNE;1333;16.0;1174.0;5;47165
COMMUNE_0000000009736187;14343;14;28;241400514.0;ISLES BARDEL;66;1.0;1188.0;5;14343
COMMUNE_0000000009734731;50437;50;28;200067023.0;RONCEY;805;15.0;1001.0;5;50437
COMMUNE_0000000009757494;46109;46;76;200023737.0;FONTANES;469;3.0;1005.0;5;46109
COMMUNE_0000000009746725;39001;39;27;200010650.0;ABERGEMENT LA RONCE;845;7.0;1554.0;5;39001
COMMUNE_0000000009752479;73191;73;84;247300668.0;NOVALAISE;2058;7.0;2574.0;5;73191
COMMUNE_0000000009731685;2424;2;32;240200477.0;LEURY;107;2.0;1327.0;5;02424
COMMUNE_0000000009731172;50578;50;28;200067205.0;SORTOSVILLE;93;1.0;1470.0;5;50578
COMMUNE_0000000009729112;8037;8;44;200041622.0;AUVILLERS LES FORGES;875;;;5;08037
COMMUNE_0000000009743915;89202;89;27;200067114.0;IRANCY;288;7.0;1585.0;5;89202
COMMUNE_0000000009741352;72319;72;52;200072718.0;SAINTE SABINE SUR LONGEVE;773;12.0;1614.0;5;72319
COMMUNE_0000000009744309;37041;37;24;200073237.0;BUEIL EN TOURAINE;318;2.0;849.0;5;37041
COMMUNE_0000000009730741;76547;76;28;200070449.0;RUE SAINT PIERRE;792;4.0;1603.0;5;76547
COMMUNE_0000000009728484;59500;59;32;200068500.0;RIBECOURT LA TOUR;375;2.0;1807.0;5;59500
COMMUNE_0000000009751151;74236;74;84;200034882.0;SAINT GERVAIS LES BAINS;5556;198.0;3861.0;5;74236
COMMUNE_0000000009740939;45080;45;24;244500542.0;CHARMONT EN BEAUCE;371;7.0;1332.0;5;45080
COMMUNE_0000000009748496;71018;71;27;200071538.0;BANTANGES;555;4.0;1095.0;5;71018
COMMUNE_0000000009730468;76143;76;28;247600505.0;BRETTEVILLE DU GRAND CAUX;1338;20.0;1819.0;5;76143
COMMUNE_0000000009759609;40261;40;75;244000865.0;SAINT GEOURS DE MAREMNE;2631;38.0;2442.0;5;40261
COMMUNE_0000000009733612;27459;27;28;200066017.0;PLACES;78;;;5;27459
COMMUNE_0000000009730844;57152;57;44;200067486.0;CONTZ LES BAINS;509;;;5;57152
COMMUNE_0000000009759177;84140;84;93;200040442.0;VAUGINES;566;;;5;84140
COMMUNE_0000000009746747;21480;21;27;200006682.0;PERNAND VERGELESSES;248;1.0;1635.0;5;21480
COMMUNE_0000000009732938;51622;51;44;200067213.0;VILLE DOMMANGE;401;3.0;1835.0;5;51622
COMMUNE_0000000009761001;32041;32;76;200072320.0;BELLEGARDE;187;1.0;510.0;5;32041
COMMUNE_0000000009755790;24152;24;75;200041440.0;DOMME;912;23.0;2104.0;5;24152
COMMUNE_0000000009730976;2499;2;32;200071769.0;MONTBAVIN;45;;;5;02499
COMMUNE_0000000009762025;65080;65;76;200069300.0;BENAC;534;1.0;893.0;5;65080
COMMUNE_0000000009749347;71513;71;27;200070308.0;SENOZAN;1121;15.0;1870.0;5;71513
COMMUNE_0000000009730609;2716;2;32;200071785.0;SERVAIS;288;3.0;1385.0;5;02716
COMMUNE_0000000009749395;3039;3;84;200071140.0;BRESNAY;378;5.0;1312.0;5;03039
COMMUNE_0000000009727465;62035;62;32;200072460.0;ANNEZIN;5892;37.0;1461.0;5;62035
COMMUNE_0000000009761000;32053;32;76;200072320.0;BEZUES BAJON;190;;;5;32053
COMMUNE_0000000009763323;66128;66;76;200049211.0;OREILLA;20;;;5;66128
COMMUNE_0000000009756515;47003;47;75;244700464.0;AGNAC;424;8.0;1649.0;5;47003
COMMUNE_0000000009758474;4170;4;93;200068625.0;ROCHETTE;67;2.0;1226.0;5;04170
COMMUNE_0000000009739915;67461;67;44;200030526.0;SCHWOBSHEIM;325;;;5;67461
COMMUNE_0000000009732550;60135;60;32;200067973.0;CAUVIGNY;1629;20.0;2397.0;5;60135
COMMUNE_0000000009761550;65131;65;76;200070803.0;CASTELVIEILH;245;2.0;1412.0;5;65131
COMMUNE_0000000009746320;37016;37;24;200071587.0;AZAY SUR INDRE;381;12.0;1428.0;5;37016
COMMUNE_0000000009750588;87116;87;75;200071942.0;PEYRAT DE BELLAC;1072;15.0;1589.0;5;87116
COMMUNE_0000000009751044;23073;23;75;200067593.0;DONTREIX;409;5.0;709.0;5;23073
COMMUNE_0000000009733490;60170;60;32;200066975.0;COURTEUIL;619;7.0;2907.0;5;60170
COMMUNE_0000000009752669;16340;16;75;200070514.0;SAINT MEME LES CARRIERES;1082;12.0;1319.0;5;16340
COMMUNE_0000000009742414;68106;68;44;246800205.0;GOLDBACH ALTENBACH;289;;;5;68106
COMMUNE_0000000009741885;10312;10;44;200071041.0;RACINES;167;1.0;3200.0;5;10312
COMMUNE_0000000009751833;63110;63;84;200071215.0;CISTERNES LA FORET;466;2.0;1464.0;5;63110
COMMUNE_0000000009754157;17240;17;75;200041523.0;MONTENDRE;3231;36.0;1106.0;5;17240
COMMUNE_0000000009748877;39134;39;27;243901071.0;CHAVERIA;232;1.0;2058.0;5;39134
COMMUNE_0000000009741588;89066;89;27;248900664.0;CERISIERS;990;7.0;1194.0;5;89066
COMMUNE_0000000009731686;2245;2;32;240200477.0;CUFFIES;1796;25.0;1475.0;5;02245
COMMUNE_0000000009740269;35134;35;53;243500733.0;IFFS;272;3.0;1262.0;5;35134
COMMUNE_0000000009740642;53123;53;52;245300355.0;JUVIGNE;1456;16.0;1056.0;5;53123
COMMUNE_0000000009727282;62656;62;32;246201016.0;PIHEM;957;13.0;1395.0;5;62656
COMMUNE_0000000009727958;59077;59;32;200043321.0;BETTRECHIES;253;1.0;1583.0;5;59077
COMMUNE_0000000009728472;59075;59;32;200030633.0;BETHENCOURT;749;6.0;1259.0;5;59075
COMMUNE_0000000009749922;74191;74;84;247400682.0;MORZINE;2827;182.0;5889.0;5;74191
COMMUNE_0000000009752115;87142;87;75;248719361.0;SAINT DENIS DES MURS;521;6.0;1254.0;5;87142
COMMUNE_0000000009754563;17309;17;75;200041523.0;SAINT AIGULIN;1898;26.0;1228.0;5;17309
COMMUNE_0000000009751840;63064;63;84;200071215.0;CELLE;86;;;5;63064
COMMUNE_0000000009733797;57217;57;44;245700133.0;FLETRANGE;947;;;5;57217
COMMUNE_0000000009759841;40106;40;75;200069631.0;GARREY;200;;;5;40106
COMMUNE_0000000009742883;89384;89;27;248900524.0;SENAN;711;4.0;902.0;5;89384
COMMUNE_0000000009729685;80585;80;32;200070985.0;NESLE;2358;25.0;1012.0;5;80585
COMMUNE_0000000009757429;26033;26;84;200042901.0;BAUME DE TRANSIT;859;3.0;2940.0;5;26033
COMMUNE_0000000009741887;89276;89;27;200067304.0;NEUVY SAUTOUR;918;8.0;914.0;5;89276
COMMUNE_0000000009758229;40015;40;75;200035541.0;ARX;66;2.0;4071.0;5;40015
COMMUNE_0000000009747434;39196;39;27;200069615.0;DEUX FAYS;101;;;5;39196
COMMUNE_0000000009748074;39582;39;27;200069615.0;VOITEUR;748;5.0;1018.0;5;39582
COMMUNE_0000000009731633;8084;8;44;200043156.0;BRIENNE SUR AISNE;240;2.0;1775.0;5;08084
COMMUNE_0000000009731067;60699;60;32;246000848.0;WAMBEZ;164;;;5;60699
COMMUNE_0000000009727708;62291;62;32;246200364.0;ELEU DIT LEAUWETTE;2960;30.0;1389.0;5;62291
COMMUNE_0000000009757150;46182;46;76;244600433.0;LUZECH;1805;6.0;1372.0;5;46182
COMMUNE_0000000009738619;67066;67;44;246700306.0;BROQUE;2681;;;5;67066
COMMUNE_0000000009751079;87197;87;75;200066512.0;THOURON;515;6.0;1148.0;5;87197
COMMUNE_0000000009730714;60244;60;32;246000848.0;FONTENAY TORCY;124;8.0;1589.0;5;60244
COMMUNE_0000000009739269;77068;77;11;200040251.0;CESSOY EN MONTOIS;214;4.0;2064.0;5;77068
COMMUNE_0000000009729454;80050;80;32;200071181.0;BACOUEL SUR SELLE;504;2.0;1975.0;5;80050
COMMUNE_0000000009745578;25520;25;27;242504447.0;SAINT JUAN;171;;;5;25520
COMMUNE_0000000009746036;41002;41;24;200072064.0;ANGE;913;14.0;1324.0;5;41002
COMMUNE_0000002200276518;27070;27;28;200072312.0;FRENELLES EN VEXIN;1688;;;5;27070
COMMUNE_0000000009754561;24533;24;75;242400935.0;SERVANCHES;90;1.0;367.0;5;24533
COMMUNE_0000000009736028;93055;93;11;200054781.0;PANTIN;55342;483.0;5507.0;5;93055
COMMUNE_0000000009759247;81203;81;76;200034031.0;PAULINET;542;2.0;640.0;5;81203
COMMUNE_0000000009761250;31229;31;76;200068815.0;GRATENS;676;7.0;1519.0;5;31229
COMMUNE_0000000009727663;59253;59;32;245901160.0;FRESNES SUR ESCAUT;7601;51.0;1033.0;5;59253
COMMUNE_0000000009727562;62250;62;32;246200299.0;COURRIERES;10579;42.0;1606.0;5;62250
COMMUNE_0000000009736456;51563;51;44;200066850.0;TALUS SAINT PRIX;110;1.0;1263.0;5;51563
COMMUNE_0000000009744090;68330;68;44;200066033.0;STRUETH;336;;;5;68330
COMMUNE_0000000009738631;54065;54;44;200070324.0;BERTRICHAMPS;1091;10.0;1092.0;5;54065
COMMUNE_0000000009734488;77273;77;11;200033090.0;MARCHEMORET;565;7.0;2783.0;5;77273
COMMUNE_0000000009763503;2B251;2B;94;200033827.0;PRUNELLI DI FIUMORBO;3652;;;5;2B251
COMMUNE_0000000009757757;4051;4;93;200071033.0;CHATEAUNEUF MIRAVAIL;71;2.0;1824.0;5;04051
COMMUNE_0000000009756794;33323;33;75;200043974.0;PIAN SUR GARONNE;837;9.0;1770.0;5;33323
COMMUNE_0000000009746845;37108;37;24;200071587.0;FERRIERE SUR BEAULIEU;737;9.0;1662.0;5;37108
COMMUNE_0000000009743463;70569;70;27;200041879.0;VILORY;68;1.0;1169.0;5;70569
COMMUNE_0000000009745719;58081;58;27;200067916.0;COLMERY;344;8.0;1231.0;5;58081
COMMUNE_0000000009750068;23040;23;75;200067544.0;CELLE SOUS GOUZON;149;;;5;23040
COMMUNE_0000000009762145;9177;9;76;200066231.0;MADIERE;196;3.0;872.0;5;09177
COMMUNE_0000000009748368;18112;18;24;200049484.0;IDS SAINT ROCH;307;2.0;486.0;5;18112
COMMUNE_0000000009735705;50291;50;28;200043354.0;MARGUERAY;133;2.0;1156.0;5;50291
COMMUNE_0000000009746188;39141;39;27;200010650.0;CHEVIGNY;281;1.0;2855.0;5;39141
COMMUNE_0000000009730334;80220;80;32;200070977.0;COURTEMANCHE;101;;;5;80220
COMMUNE_0000000009730316;60035;60;32;246000855.0;AVRICOURT;254;;;5;60035
COMMUNE_0000000009729873;8153;8;44;240800847.0;ESCOMBRES ET LE CHESNOIS;357;;;5;08153
COMMUNE_0000000009763248;66081;66;76;246600464.0;FONTRABIOUSE;130;1.0;1300.0;5;66081
COMMUNE_0000000009729824;76353;76;28;200069839.0;HEBERVILLE;112;2.0;1117.0;5;76353
COMMUNE_0000000009732365;54263;54;44;200070845.0;HOMECOURT;6167;64.0;1124.0;5;54263
COMMUNE_0000000009741636;45119;45;24;200066280.0;DADONVILLE;2434;35.0;1633.0;5;45119
COMMUNE_0000000009745259;25061;25;27;200023075.0;BIEF;110;1.0;1690.0;5;25061
COMMUNE_0000000009753778;7056;7;84;200072015.0;CHARNAS;920;6.0;1844.0;5;07056
COMMUNE_0000000009734529;95120;95;11;249500430.0;BUTRY SUR OISE;2265;25.0;3121.0;5;95120
COMMUNE_0000000009747065;36065;36;24;243600236.0;DIOU;250;;;5;36065
COMMUNE_0000000009751136;17266;17;75;200041689.0;NOUILLERS;684;8.0;1637.0;5;17266
COMMUNE_0000000009753385;19263;19;75;241900133.0;SOUDEILLES;306;4.0;907.0;5;19263
COMMUNE_0000000009761807;64137;64;75;246401756.0;BORDERES;631;;;5;64137
COMMUNE_0000000009729661;2532;2;32;200040426.0;MOY DE L AISNE;968;3.0;1015.0;5;02532
COMMUNE_0000000009748994;86025;86;75;200070043.0;BETHINES;474;3.0;827.0;5;86025
COMMUNE_0000000009759876;83095;83;93;200040202.0;PONTEVES;767;6.0;2388.0;5;83095
COMMUNE_0000000009736351;54510;54;44;200070589.0;SORNEVILLE;337;4.0;1259.0;5;54510
COMMUNE_0000000009743347;56060;56;53;243500741.0;FOUGERETS;937;12.0;1218.0;5;56060
COMMUNE_0000000009740717;68157;68;44;246800726.0;JEBSHEIM;1386;;;5;68157
COMMUNE_0000000009729830;76664;76;28;200069839.0;SASSEVILLE;272;5.0;1594.0;5;76664
COMMUNE_0000000009736467;51579;51;44;245100888.0;TREFOLS;161;6.0;1613.0;5;51579
COMMUNE_0000000009746737;21035;21;27;242101509.0;AUVILLARS SUR SAONE;335;1.0;952.0;5;21035
COMMUNE_0000000009749438;86084;86;75;200070043.0;COULONGES;239;2.0;490.0;5;86084
COMMUNE_0000000009755797;24416;24;75;200041051.0;SAINT GERMAIN DE BELVES;177;3.0;2299.0;5;24416
COMMUNE_0000000009741258;89466;89;27;248900748.0;VILLEROY;402;4.0;1675.0;5;89466
COMMUNE_0000000009737951;91560;91;11;249100074.0;SAINT JEAN DE BEAUREGARD;410;3.0;3983.0;5;91560
COMMUNE_0000000009730950;2229;2;32;240200576.0;COURTRIZY ET FUSSIGNY;65;3.0;948.0;5;02229
COMMUNE_0000000009756294;47044;47;75;200036523.0;CAHUZAC;305;4.0;1649.0;5;47044
COMMUNE_0000000009745324;70039;70;27;247000698.0;AUTOREILLE;328;3.0;1189.0;5;70039
COMMUNE_0000000009747531;18244;18;24;241800457.0;SAUGY;80;;;5;18244
COMMUNE_0000000009736948;51212;51;44;200066876.0;DOMMARTIN LETTREE;152;4.0;1047.0;5;51212
COMMUNE_0000000009755337;46123;46;76;200066371.0;GIRAC;380;;;5;46123
COMMUNE_0000000009743932;89173;89;27;200067130.0;FONTAINES;479;2.0;1611.0;5;89173
COMMUNE_0000000009752284;69170;69;84;246900740.0;RONTALON;1176;11.0;2568.0;5;69170
COMMUNE_0000000009736342;57754;57;44;245701206.0;XANREY;117;;;5;57754
COMMUNE_0000000009750022;71291;71;27;247100639.0;MELAY;982;8.0;1108.0;5;71291
COMMUNE_0000000009729708;80823;80;32;200070928.0;WARVILLERS;147;2.0;708.0;5;80823
COMMUNE_0000000009747314;36203;36;24;200035848.0;SAINT MEDARD;46;2.0;1303.0;5;36203
COMMUNE_0000000009762216;65459;65;76;246500482.0;UZER;106;;;5;65459
COMMUNE_0000000009737429;51237;51;44;200066835.0;ESTERNAY;1909;;;5;51237
COMMUNE_0000000009730578;8219;8;44;200043156.0;HAUTEVILLE;103;;;5;08219
COMMUNE_0000000009735085;27326;27;28;200072312.0;HECOURT;339;;;5;27326
COMMUNE_0000000009761566;65072;65;76;200069300.0;BAZET;1710;7.0;1686.0;5;65072
COMMUNE_0000000009761668;11337;11;76;200035863.0;SAINT COUAT D AUDE;413;4.0;1102.0;5;11337
